timestamp_utc,symbol,side,notional,target_value,current_value,delta_value,order_type,time_in_force,submitted,alpaca_order_id,status,submitted_at
2026-05-10T02:33:30.693436+00:00,BIL,buy,427500.0,427500.0,0.0,427500.0,market,day,True,c2daa8c5-8ff4-4ed0-8038-6eb1c7d759d5,accepted,2026-05-10T02:33:30.976394+00:00
2026-05-10T02:33:30.693464+00:00,BTC/USD,buy,126250.0,126250.0,0.0,126250.0,market,gtc,True,a415c83d-0484-4c01-a151-914f61de0ba2,pending_new,2026-05-10T02:33:31.337495+00:00
2026-05-10T02:33:30.693470+00:00,ETH/USD,buy,91625.0,91625.0,0.0,91625.0,market,gtc,True,6341ed83-6586-4a67-8295-4c8163a9cf46,pending_new,2026-05-10T02:33:31.664612+00:00
2026-05-10T02:33:30.693475+00:00,QQQ,buy,130000.0,130000.0,0.0,130000.0,market,day,True,96b7fba9-d256-4535-98b1-bd5ef8e62622,accepted,2026-05-10T02:33:31.990318+00:00
2026-05-10T02:33:30.693480+00:00,SOL/USD,buy,29625.0,29625.0,0.0,29625.0,market,gtc,True,748115e8-f4ca-433d-b4d4-ed0382586660,pending_new,2026-05-10T02:33:32.344684+00:00
2026-05-10T02:33:30.693485+00:00,SPY,buy,195000.0,195000.0,0.0,195000.0,market,day,True,53d2858f-9300-4c19-a556-0a26e9af5619,accepted,2026-05-10T02:33:32.910285+00:00
